Date,Close,High,Low,Open,Volume
2023-08-23,179.3631439,179.7889808,176.6002134,176.7883728,52722800
2023-08-24,174.6691437,179.3433616,174.3027223,178.9175246,54945800
2023-08-25,176.8775024,177.4122578,174.1145718,175.6594375,51449600
2023-08-28,178.4421844,178.8382985,176.8180928,178.3431484,43820700
2023-08-29,182.3340454,183.1064783,177.7588639,177.9569209,53003900
2023-08-30,185.8298035,186.0278756,182.9480417,183.1460987,60813900
2023-08-31,186.0476379,187.2855128,185.6614216,186.0179302,60794500
2023-09-01,187.6222534,188.077783,186.4536915,187.6519612,45766500
2023-09-05,187.8599243,188.1372071,185.7902008,186.4537,45280000
2023-09-06,181.1358032,187.0181885,179.7097686,186.5725414,81755800
2023-09-07,175.8376923,176.4813964,171.8566814,173.4807731,112488800
2023-09-08,176.4516754,178.4917064,176.065459,176.6200397,65551300
2023-09-11,177.6202087,178.5510932,175.6197985,178.3233284,58953100
2023-09-12,174.58992,178.3827714,173.12428,177.74898,90370200
2023-09-13,172.5202026,175.5802266,172.2924227,174.797881,84267900
2023-09-14,174.0353394,174.391848,171.8962876,172.3122118,60895800
2023-09-15,173.3123932,174.7879456,172.1339489,174.7681354,109259500
2023-09-18,176.2436981,177.6400248,174.461155,174.7681456,67257600
2023-09-19,177.3330536,177.8876193,175.4118689,175.7980853,51826900
2023-09-20,173.7877808,177.956936,173.6986423,177.5212015,58436200
2023-09-21,172.2428894,174.5899109,172.1735763,172.8568857,63149100
2023-09-22,173.0945435,175.3623391,172.3617311,172.9757123,56725400
2023-09-25,174.3720398,175.2534063,172.4607528,172.5102708,46172700
2023-09-26,170.2920074,173.50057,169.9949144,173.1242663,64588900
2023-09-27,168.7768555,171.3615396,167.4102515,170.9456153,66921800
2023-09-28,169.0343018,170.3613001,165.9940736,167.6973908,56294400
2023-09-29,169.5492859,171.3912447,168.6877145,170.3514265,51861100
2023-10-02,172.0646515,172.6093196,169.2719978,169.5591933,52164500
2023-10-03,170.7277222,171.9458021,169.1630614,170.5890808,49594600
2023-10-04,171.9754791,172.5201471,169.3115701,169.4304012,53020300
2023-10-05,173.2133789,173.7481343,171.004999,172.1042326,48527900
2023-10-06,175.7683716,176.2635216,171.5001654,172.1141618,57266700
2023-10-09,177.25383,177.3132455,174.09477,175.0949678,42390800
2023-10-10,176.6596222,177.976723,176.2238878,176.3724418,43698000
2023-10-11,178.055954,178.105472,175.8772969,176.4714678,47551100
2023-10-12,178.9571075,180.5712862,177.3032934,178.3233162,56743100
2023-10-13,177.1151886,180.1652998,176.4120688,179.6602521,51427100
2023-10-16,176.9864349,177.3429436,174.7978651,175.0355425,52517000
2023-10-17,175.4316559,176.6893412,173.1044597,174.9365058,57549400
2023-10-18,174.1343536,175.8574811,173.4114388,173.8768811,54764400
2023-10-19,173.7580719,176.114976,173.4906866,174.3324327,59302900
2023-10-20,171.2030945,173.7184502,170.965417,173.6095166,64244000
2023-10-23,171.3218994,172.322097,168.2816712,169.252176,55980100
2023-10-24,171.7576599,171.9854247,169.7869572,171.3714435,43816600
2023-10-25,169.4403534,171.3813331,168.9947063,170.2127863,57157000
2023-10-26,165.2711639,169.7176163,164.0629967,168.7174037,70625300
2023-10-27,166.5882721,167.3210996,165.2117557,165.2909815,58499100
2023-10-30,168.6381989,169.5096678,167.2319745,167.3805286,51131000
2023-10-31,169.1135559,169.2422846,166.2713843,167.7073315,44846000
2023-11-01,172.2825165,172.5399891,168.4698549,169.3413239,56934900
2023-11-02,175.8475952,176.0555498,173.7580614,173.817477,77334800
2023-11-03,174.9365082,175.1048725,171.6685299,172.5498964,79829200
2023-11-06,177.4914703,177.6895273,174.5007751,174.6691243,63841300
2023-11-07,180.056366,180.6703472,177.2340047,177.4419593,70530000
2023-11-08,181.1159821,181.6705477,179.8285889,180.5812267,49340300
2023-11-09,180.6406403,182.3340449,180.0464542,181.1853083,53763500
2023-11-10,184.8351135,185.0036996,181.9892128,182.4255213,66133400
2023-11-13,183.2485504,184.46822,182.6635073,184.2599914,43627500
2023-11-14,185.8663788,186.5307521,184.7359501,186.1241905,60108400
2023-11-15,186.4316101,187.9091067,186.2035452,186.2729648,53790500
2023-11-16,188.1173401,189.356846,187.0662264,187.978516,54412900
2023-11-17,188.0975037,188.7817133,186.9869112,188.6527999,50922700
2023-11-20,189.8427277,190.2988725,188.2859161,188.2958267,46505100
2023-11-21,189.0395355,189.9121526,188.1470973,189.8030754,38134500
2023-11-22,189.7038879,191.3102827,189.2279219,189.8823846,39617700
2023-11-24,188.3751526,189.2973377,187.661196,189.2675908,24048300
2023-11-27,188.1966705,189.0692876,187.3141429,188.325584,40552600
2023-11-28,188.8015442,189.4758433,187.8099394,188.1867541,38415400
2023-11-29,187.7801971,190.4773634,187.3835613,189.2973513,43014200
2023-11-30,188.3553314,188.7222355,186.6101124,188.2462543,48794400
2023-12-01,189.634491,189.9517966,187.6413558,188.732127,45704800
2023-12-04,187.8396912,188.4544964,185.8763179,188.3850768,43389500
2023-12-05,191.7961884,192.7679568,188.5833835,188.6131456,66628400
2023-12-06,190.7054291,193.1249319,190.4971854,192.8175369,41089700
2023-12-07,192.6390533,193.3629206,191.9647543,192.0044269,47477700
2023-12-08,194.0669403,194.3445884,192.0440585,192.5696077,53406400
2023-12-11,191.5582123,191.8656225,189.8129932,191.4888078,60943700
2023-12-12,193.0753632,193.0852738,190.1104596,191.4590426,52696900
2023-12-13,196.2980804,196.337738,193.2141891,193.4521646,70404200
2023-12-14,196.4467926,197.9441101,194.5131666,196.3575518,66831600
2023-12-15,195.9113312,196.7343497,195.3461093,195.8716585,128538400
2023-12-18,194.2454681,194.9792612,192.7580609,194.4437861,55751900
2023-12-19,195.2866516,195.2965622,194.2454635,194.5132011,40714100
2023-12-20,193.1943359,196.0204001,193.1943359,195.2469497,52242800
2023-12-21,193.045578,195.4254381,191.8754918,194.4536699,46482500
2023-12-22,191.9747009,193.7695032,191.349985,193.5414232,37149600
2023-12-26,191.4292908,192.2622351,191.2111365,191.984587,28919300
2023-12-27,191.5284424,191.8755101,189.4857391,190.8739948,48087700
2023-12-28,191.9548492,193.0257842,191.5482877,192.5101455,34049900
2023-12-29,190.9136658,192.7679619,190.1203789,192.2721595,42672100
2024-01-02,184.0814972,186.8579934,182.346189,185.5788149,82488700
2024-01-03,182.703186,184.3195067,181.8900628,182.6734391,58414500
2024-01-04,180.3828125,181.5528988,179.3614609,180.6207879,71983600
2024-01-05,179.6589508,181.2256882,178.6574354,180.4621634,62379700
2024-01-08,184.0021667,184.0418394,179.9762541,180.5612972,59144500
2024-01-09,183.5857086,183.5956192,181.1959375,182.3759496,42841800
2024-01-10,184.6268921,184.8351206,182.3759451,182.802343,46792900
2024-01-11,184.0319061,185.4796556,182.0784437,184.9739275,49128400
2024-01-12,184.3591461,185.1722692,183.6352789,184.4979702,40477800
2024-01-16,182.0883636,182.7130643,179.411019,180.6307036,65603000
2024-01-17,181.146347,181.3942482,178.786338,179.7481959,47317400
2024-01-18,187.0463867,187.5520996,184.2698907,184.5277025,78005800
2024-01-19,189.9518127,190.338538,187.2348253,187.7405383,68903000
2024-01-22,192.2622375,193.6901508,190.645917,190.6855897,60133900
2024-01-23,193.5413666,194.1065884,192.2027095,193.3827214,42355600
2024-01-24,192.8671265,194.7313483,192.7084661,193.779401,53631300
2024-01-25,192.5398712,194.622247,191.4887727,193.5810591,54822100
2024-01-26,190.8045807,193.1249321,190.3286147,192.6390555,44594000
2024-01-29,190.1203766,190.586432,187.9884324,190.3980247,47145600
2024-01-30,186.4613647,190.1898086,185.8961579,189.3370278,55859400
2024-01-31,182.8518829,185.5292275,182.8023148,185.4697185,55467800
2024-02-01,185.291275,185.3805158,182.2768031,182.4453741,64885400
2024-02-02,184.2897339,185.7573046,177.745137,178.3500165,102551700
2024-02-05,186.1043701,187.6611968,184.279821,186.5704256,69668800
2024-02-06,187.7107849,187.7206955,185.2020261,185.2912669,43490800
2024-02-07,187.8198547,189.4460859,187.0265679,189.0395243,53439000
2024-02-08,186.7390289,187.9487729,185.777171,187.8000382,40962000
2024-02-09,187.5035095,188.6353807,186.6595639,187.3049234,45155200
2024-02-12,185.8156433,187.3248102,185.4582094,187.0765926,41781900
2024-02-13,183.7206726,184.8823439,182.2015826,184.4454787,56529500
2024-02-14,182.8370209,184.2071864,181.1392215,183.9986922,54630500
2024-02-15,182.5490723,183.1745852,180.0569741,182.241285,65434500
2024-02-16,181.0101166,183.5320147,180.3746804,182.1122028,49752500
2024-02-20,180.2654877,181.1292798,178.7166128,180.4938435,53665600
2024-02-21,181.0200806,181.5860086,179.3719126,180.6427851,41371400
2024-02-22,183.0554504,183.6412553,181.1590801,182.1717967,52292200
2024-02-23,181.2186432,183.7206648,180.9307024,183.6908799,45119700
2024-02-26,179.8683167,181.4568994,179.3619433,180.940618,40867400
2024-02-27,181.3278503,182.608646,178.2797322,179.8087605,54318900
2024-02-28,180.1264954,181.8143715,178.8456996,181.2087202,48953900
2024-02-29,179.4612732,181.2683041,178.2499704,179.9775699,136682600
2024-03-01,178.3790283,179.2428204,176.1152859,178.269812,73563100
2024-03-04,173.8515625,175.6387166,172.5508899,174.894064,81510100
2024-03-05,168.9070435,170.8133521,168.4106084,169.5424797,95132400
2024-03-06,167.9141846,170.0190795,167.4773193,169.840355,68587700
2024-03-07,167.7950287,169.5126895,167.2886704,167.9439531,71765100
2024-03-08,169.5126953,172.4615205,167.7354646,167.7950344,76267000
2024-03-11,171.5182953,173.1366783,170.8232893,171.706943,60139500
2024-03-12,171.994873,172.7891721,169.7907003,171.9154416,59825400
2024-03-13,169.9098511,171.9551609,169.5424789,171.5381573,52488700
2024-03-14,171.76651,173.0671673,170.8232865,171.6771553,72913500
2024-03-15,171.3892059,171.3892059,169.0758171,169.9495475,121752700
2024-03-18,172.4813843,176.4429412,172.2828133,174.3181999,75604200
2024-03-19,174.8245697,175.3507896,171.7963129,173.0969703,55215200
2024-03-20,177.3961029,177.3961029,173.8416261,174.4671391,53423100
2024-03-21,170.1481323,176.2245072,169.6219124,175.787642,106181300
2024-03-22,171.0516815,171.8161958,168.8475084,170.5353848,71160100
2024-03-25,169.6318665,170.7140913,168.2418392,169.353864,54288300
2024-03-26,168.5,170.1977995,168.370922,168.7879257,57388400
2024-03-27,172.0743103,172.3622511,168.8971291,169.1949931,60273300
2024-03-28,170.2573395,171.001992,169.2942544,170.5254186,65672700
2024-04-01,168.817688,170.0289906,168.2716064,169.9694208,46240500
2024-04-02,167.6361847,168.1326197,167.0305333,167.874479,49329500
2024-04-03,168.4403992,169.4630541,167.3780361,167.5865303,47691700
2024-04-04,167.6163177,170.6942056,167.6163177,169.0758227,53704400
2024-04-05,168.3708954,169.1751177,167.7453824,168.3808186,42104800
2024-04-08,167.2489624,167.993615,167.0404682,167.8248289,37425500
2024-04-09,168.4602661,168.8673465,167.1496855,167.4971809,42373800
2024-04-10,166.5837402,167.8843976,165.9185191,167.596472,49709300
2024-04-11,173.7919617,174.2089804,166.9610262,167.1397356,91070300
2024-04-12,175.2911987,177.088291,172.9678866,173.017518,101670900
2024-04-15,171.458725,175.3706353,171.2700772,174.1096861,73531800
2024-04-16,168.172348,172.5211089,167.0702616,170.5254454,73711200
2024-04-17,166.8021851,169.4332849,166.8021851,168.4007066,50901200
2024-04-18,165.848999,167.4375971,165.3625024,166.8319458,43122900
2024-04-19,163.8235626,165.2135747,162.910124,165.0249421,68149400
2024-04-22,164.6575775,166.0674513,163.5952144,164.339867,48116400
2024-04-23,165.7100067,165.8589463,163.7441282,164.1710702,49537800
2024-04-24,167.8149109,168.0929133,165.0249483,165.3525821,48251800
2024-04-25,168.6787109,169.3935787,166.9511114,168.3212771,50558300
2024-04-26,168.0928955,170.1183437,167.9737408,168.6687619,44838400
2024-04-29,172.2629395,174.7748993,171.8657975,172.1338615,68169400
2024-04-30,169.1155548,173.7423328,168.7879059,172.0941649,65934800
2024-05-01,168.0928955,171.4785859,167.9042478,168.3708979,50383100
2024-05-02,171.7962952,172.1835139,169.671554,171.2799985,94214900
2024-05-03,182.072525,185.66671,181.3576573,185.3191994,163224100
2024-05-06,180.4144287,182.8866655,179.1336178,181.049865,78569700
2024-05-07,181.0995026,183.5816778,180.0272162,182.1420192,77305800
2024-05-08,181.4370575,181.7647064,180.1562468,181.5462738,45057100
2024-05-09,183.2540588,183.3434135,180.8115915,181.2583801,48983000
2024-05-10,181.9913483,184.0195434,181.0766708,183.8306398,50759500
2024-05-13,185.2026978,186.0179628,183.5522943,184.3675593,72044800
2024-05-14,186.3460541,187.211033,185.2126475,186.4255932,52393600
2024-05-15,188.622818,189.5474324,186.2864024,186.823288,70400000
2024-05-16,188.7420959,189.9948187,188.5631442,189.3684573,52845200
2024-05-17,188.7719421,189.7065084,188.0859301,188.4140235,41282900
2024-05-20,189.9351501,190.8100657,187.9168915,188.2350481,44361300
2024-05-21,191.2375793,191.6153714,189.8158416,189.9848567,42309400
2024-05-22,189.7959747,191.7048843,189.1696285,191.158062,34648500
2024-05-23,185.7992249,189.8953929,185.5506707,189.8755043,51005900
2024-05-24,188.8812866,189.4778227,186.9525038,187.7280068,36327000
2024-05-28,188.8912201,191.8838066,188.0063679,190.4024184,52280100
2024-05-29,189.1895142,191.1381858,188.4140262,188.513454,53068000
2024-05-30,190.1837158,191.0685681,189.5275443,189.6567822,49889100
2024-05-31,191.1381683,191.456325,188.8117048,190.3328552,75158300
2024-06-03,192.9078674,193.8623222,191.4066057,191.7843977,50080500
2024-06-04,193.2260284,194.1904199,191.9136551,193.5143446,47471400
2024-06-05,194.7372284,195.7612704,193.7430117,194.2699453,54156800
2024-06-06,193.3552551,195.3635771,193.0470504,194.558264,41181800
2024-06-07,195.7513428,195.8010566,193.0172466,193.5242917,53103900
2024-06-10,192.0031281,196.1589618,191.0387366,195.761266,97010200
2024-06-11,205.9519806,205.9619325,192.5101819,192.5300553,172373300
2024-06-12,211.8377838,218.9265394,205.7034527,206.1707358,198134300
2024-06-13,213.0010071,215.4964857,210.3762754,213.4981155,97862700
2024-06-14,211.2611084,213.9256018,210.0779881,212.6132437,70122700
2024-06-17,215.4169464,217.6837594,211.4897932,212.136028,93728300
2024-06-18,213.0506897,217.3656017,211.7681568,216.3316078,79943300
2024-06-20,208.4673615,213.0010026,207.6421749,212.6927826,86172500
2024-06-21,206.2900391,210.6645867,205.9122318,209.1732616,241805100
2024-06-24,206.936264,211.4698898,205.3952251,206.5186948,80727000
2024-06-25,207.8609009,210.1575391,207.4035545,207.9404249,55549700
2024-06-26,212.0167084,213.6173978,209.4218022,210.2768292,66213200
2024-06-27,212.8618011,214.4923159,211.1219219,213.4483854,49772700
2024-06-28,209.4019165,214.8204097,209.083775,214.5221416,82542700
2024-07-01,215.4964752,216.2520745,210.6944066,210.8634216,60402900
2024-07-02,218.996109,219.1054734,213.8560107,214.899926,58046200
2024-07-03,220.2687225,220.2687225,217.7632921,218.7276835,37369800
2024-07-05,225.0310059,225.1403703,220.3681271,220.3681271,60412400
2024-07-08,226.5024567,226.532282,221.958879,225.7766675,59085900
2024-07-09,227.3574829,228.0733202,225.0608446,226.6118203,48076100
2024-07-10,231.6326294,231.7320571,227.9242049,227.9739188,62627700
2024-07-11,226.2539215,231.0460385,224.4643283,230.0518217,64710600
2024-07-12,229.2067261,231.2945873,227.3574823,227.5960998,53046500
2024-07-15,233.0444031,235.8580383,231.7419815,235.1123758,62631300
2024-07-16,233.4619904,234.9036016,230.9863851,233.6409421,43234300
2024-07-17,227.5563202,230.1214011,225.3292694,228.1230158,57345900
2024-07-18,222.8834991,229.1073056,220.9845567,228.9482273,66034600
2024-07-19,223.0127411,225.4883461,221.9886991,223.5198013,49151500
2024-07-22,222.6647949,226.4626951,221.799816,225.6971439,48201800
2024-07-23,223.7087097,225.627556,221.3921828,223.0724116,39960300
2024-07-24,217.276123,223.4999296,215.874289,222.7045532,61777600
2024-07-25,216.2322083,219.5727772,213.3787958,217.6638676,51391200
2024-07-26,216.6994934,218.2206438,214.7607586,217.4352041,41601300
2024-07-29,216.9778748,218.0317421,214.5022695,215.7052785,36311800
2024-07-30,217.5346069,219.0557572,214.8700984,217.9223508,41643800
2024-07-31,220.7956543,222.5255969,219.3540431,220.1593562,50036300
2024-08-01,217.097168,223.1817696,215.7649212,223.0724051,62501000
2024-08-02,218.5884857,224.2952951,216.4509259,217.8825852,105568600
2024-08-05,208.0597382,212.2652707,194.866478,197.938604,119548600
2024-08-06,206.0315247,208.7755725,199.9071613,204.1126937,69660500
2024-08-07,208.6065521,212.404452,205.196381,205.7034261,63516400
2024-08-08,212.0763855,212.9612379,207.6222984,211.8775452,47161100
2024-08-09,214.9894562,215.5263266,210.744146,210.873399,42201600
